ID,Time,Distance
473898,19569,1339,2
1258107,19689,1825,2
885546,15348,1377,2
968310,19458,1702,2
1399625,18695,1479,2
6286,21263,1686,2
47327,17853,1790,2
1739749,19175,1394,2
1482174,7892,712,2
874887,18482,1078,2
610522,18425,1003,2
1931298,17047,1038,2
1020918,18869,1310,2
999462,21589,1489,2
873560,19937,1629,2
84358,19449,1463,2
1429989,18731,1459,2
1364982,21468,1305,2
1812811,18137,1081,2
434294,19130,1405,2
1470198,15007,1152,2
1740708,20566,1931,2
1134821,19672,1146,2
1325405,19352,1142,2
1336061,19488,1394,2
645268,11270,700,2
1189975,17484,942,2
1336065,22074,1531,2
224538,20332,1538,2
364713,16198,1079,2
55820,19660,1841,2
1416697,19867,2188,2
1981514,17974,1470,2
931049,16273,1912,2
1627640,17211,1191,2
1827053,14492,1117,2
671520,19606,1666,2
1134831,8982,920,2
126182,16727,1545,2
47304,18212,1457,2
746692,20946,1543,2
1188657,16667,945,2
897528,18349,1226,2
1164697,19327,1671,2
733383,20846,1117,2
505079,18957,1645,2
2057828,17545,1840,2
971995,20176,1223,2
1168221,19707,1383,2
2006216,20566,1531,2
575771,16203,1658,2
225889,19221,1694,2
548154,20946,1543,2
2081485,20758,1610,2
1835505,18348,1661,2
563791,17443,959,2
2706,19112,1394,2
1770586,18878,1755,2
1183864,19488,980,2
967020,19406,1605,2
1925411,20306,1479,2
133312,21464,1813,2
1517223,12973,791,2
262820,6774,749,2
784943,19328,1671,2
878407,18285,1330,2
123962,22440,1304,2
1699262,17957,1774,2
111975,18544,1473,2
1403341,18723,1760,2
1030333,20945,1244,2
1430968,19852,1378,2
691965,18231,1568,2
2021879,21752,1403,2
1967283,17484,1248,2
1031660,20066,1342,2
43833,16829,1170,2
507619,19672,1546,2
86922,20296,1147,2
983958,20537,1859,2
235226,19640,1493,2
1603671,19041,1502,2
388727,18952,1420,2
1157581,20296,1147,2
2092166,20204,1795,2
1028027,15317,1191,2
829460,19038,1472,2
1836866,20723,1605,2
211273,20708,1313,2
901297,21306,2196,2
1781266,19041,1502,2
727598,19553,2038,2
1633457,17060,1588,2
1348091,19672,1546,2
2079194,18771,1378,2
1709971,19094,1301,2
29539,6607,512,2
488095,22606,1401,2
1044979,18869,1310,2
473848,20224,1374,2
434275,11588,1362,2
983949,18772,1378,2
738239,19748,1470,2
1031649,18498,1332,2
521943,21089,2082,2
1597320,16211,1733,2
1344509,19562,1442,2
187130,17943,1358,2
1398362,21973,2154,2
545903,18155,1178,2
1134897,17995,1357,2
622595,17796,1341,2
236573,19127,1295,2
2007515,17450,1795,2
1823549,16024,1048,2
43800,19190,1278,2
1852033,10788,1461,2
1469128,17459,1426,2
1417930,19378,1731,2
664389,18472,1815,2
1604971,6606,512,2
1841399,15436,1430,2
1750125,14696,1802,2
1399677,19518,1205,2
97613,18899,1375,2
1520883,18694,1479,2
816196,15435,1430,2
927850,18659,1222,2
1234191,21660,1506,2
1725158,20716,1314,2
1823535,8955,1076,2
273501,19636,1133,2
1912164,21350,1574,2
1398358,19508,1407,2
1924147,18691,1693,2
1243914,18503,1468,2
1645462,19014,1522,2
461824,19293,1469,2
1318265,17942,1217,2
2008863,16234,1174,2
1657440,19570,1746,2
122656,22558,2040,2
801953,19444,1457,2
782351,19858,2160,2
1144228,16446,1210,2
579170,18897,1707,2
413957,19673,1546,2
159418,17448,1300,2
478470,20297,1147,2
1436888,18696,1236,2
351143,17341,1555,2
709754,21684,1326,2
441197,14973,623,2
2085568,16763,1231,2
90317,16202,1658,2
810123,18638,1656,2
1409279,17836,1214,2
1333518,21748,1373,2
1357509,20645,1872,2
1687201,16760,1223,2
1172699,16308,1508,2
525323,19024,1087,2
836726,16937,1068,2
1105834,19841,1125,2
299728,20459,2229,2
639330,20292,1698,2
603369,22578,1704,2
492765,18426,1003,2
1809394,16191,1485,2
161753,19355,1225,2
1585206,6282,858,2
212191,19990,964,2
1959018,19113,1497,2
1489396,19446,1335,2
208923,18931,963,2
1574554,17026,1359,2
1195307,20779,1627,2
173732,19769,1200,2
1771970,16938,1068,2
2048594,16933,1447,2
1719388,18772,1378,2
992263,18319,1946,2
262404,20776,1310,2
564947,15546,1140,2
980276,15709,1283,2
722741,18869,1310,2
173724,21726,1273,2
492741,17443,959,2
1079011,20158,1454,2
388434,20698,1755,2
489103,19780,1246,2
250430,16395,1390,2
627378,17764,1186,2
694152,19328,1671,2
1920820,17310,1325,2
694154,18732,1206,2
912170,17342,1350,2
1308552,6796,817,2
676308,19652,1281,2
454462,17673,1582,2
64079,15165,1076,2
1135698,8458,721,2
339461,18893,1370,2
491409,18849,1388,2
1794634,19968,1651,2
1274671,19041,1502,2
387139,19565,1120,2
1719327,19449,1463,2
1272013,19037,1412,2
248178,17382,1402,2
666974,19316,1293,2
1795965,15573,1274,2
512023,19468,766,2
1758925,21511,1940,2
91683,23311,1476,2
1999943,20556,1519,2
375148,19010,1302,2
465129,18884,1482,2
1196605,7423,587,2
454448,20905,1074,2
775203,8982,920,2
937477,16554,1108,2
526691,17795,1341,2
924187,19407,1468,2
1783991,19172,1567,2
617956,20864,1690,2
1947073,20709,1313,2
740577,17528,1343,2
580137,15469,1357,2
975742,19443,1457,2
341755,18870,1310,2
1758901,19989,964,2
1845019,19261,2009,2
2047233,20573,1612,2
836758,20415,1837,2
1423542,20874,1498,2
552932,18093,1030,2
248169,19220,1448,2
1959069,20838,1550,2
974401,16697,1184,2
30678,17233,1030,2
1883384,16218,1255,2
1866801,20292,1698,2
695426,19866,2188,2
858135,20488,1291,2
871111,18081,2090,2
299798,19431,1523,2
1166845,17683,1240,2
1967504,16038,1378,2
78603,18755,1485,2
733475,18279,1447,2
906308,19822,1692,2
171132,20179,1918,2
1098136,18252,1421,2
611818,19041,1502,2
95161,18482,1078,2
985107,17675,1364,2
884409,8928,878,2
2074808,18579,1397,2
1653859,21751,1403,2
428152,17370,1128,2
1453367,10566,880,2
2048511,21589,1489,2
1774167,18772,1378,2
1816522,18285,1330,2
1128580,18537,1526,2
314102,15923,1505,2
1115229,17522,1218,2
357306,18559,1512,2
987759,19130,1405,2
298495,19024,1087,2
1829837,17544,1438,2
962457,18154,1223,2
341718,21677,1023,2
684744,8906,1034,2
1229276,18042,1448,2
7613,19650,1812,2
1477339,11621,686,2
1301074,17417,1143,2
1968814,7793,688,2
2037862,17985,1236,2
453105,21752,1403,2
1086187,15738,1451,2
1140239,19015,1705,2
1703870,19613,1454,2
672777,17313,943,2
531144,18393,1379,2
221973,15178,1807,2
442451,20540,1522,2
518180,20383,1576,2
484294,21638,909,2
1829821,18643,1291,2
1141551,21187,1262,2
533798,19417,1510,2
757419,21591,1591,2
455752,15558,1531,2
1858381,16210,1733,2
2001882,18772,1378,2
1594971,21755,1647,2
395602,10783,913,2
708467,20716,1314,2
1897980,19067,1280,2
443721,19224,1765,2
1327684,8906,1034,2
1731054,18266,1509,2
229011,17660,994,2
1496596,19715,1561,2
1731056,18283,1235,2
7639,20468,1390,2
2025845,20716,1314,2
1326348,18878,1755,2
920654,21256,907,2
1394572,18236,1711,2
287788,20292,1698,2
1894006,20853,1613,2
485596,17418,1143,2
1985387,19877,1342,2
316746,16477,1170,2
721425,18472,1427,2
1339725,6548,461,2
1440047,16130,1454,2
443711,17312,1223,2
1170077,19134,1416,2
775288,19354,1225,2
932649,19328,1377,2
256603,19613,1454,2
1400838,20109,1414,2
932654,19406,1623,2
860426,20891,1057,2
885725,18939,1495,2
1567378,17045,1649,2
1127216,7974,746,2
1015826,18025,1310,2
2065050,19296,1553,2
1640572,19701,1672,2
304745,16812,875,2
185737,19379,1730,2
570744,19853,1527,2
161781,18189,1552,2
2049819,17383,1441,2
1427069,19605,1666,2
2049817,16396,1390,2
1743013,19023,1223,2
1652559,19560,1734,2
484248,18558,1404,2
1579359,18302,1559,2
1070639,18050,1159,2
788576,19414,2130,2
503970,20549,1578,2
497553,18252,1387,2
1171383,15522,1262,2
569764,18360,1362,2
997101,6549,461,2
1931591,19195,1925,2
999764,19446,1335,2
1152153,22597,1288,2
1454634,19045,1690,2
1153486,18655,1005,2
345382,18349,1661,2
781143,15498,1544,2
969955,16286,1523,2
332069,20024,1376,2
2001961,16309,1435,2
1338306,20712,1063,2
557816,17971,1545,2
1656027,20846,1117,2
1340628,19955,1250,2
703648,14948,1384,2
1543463,19086,1903,2
382206,17528,1343,2
1979568,19420,1498,2
770488,18457,1803,2
1250700,18319,1946,2
1992556,6998,903,2
985195,18471,1427,2
647751,18730,1078,2
195083,15720,1486,2
1339641,23311,1476,2
2025920,18662,1481,2
17612,17634,1745,2
320089,21612,1469,2
232689,16302,1287,2
345363,20710,1742,2
1644063,19127,1229,2
1428368,15506,1280,2
1815158,17329,1228,2
116226,13740,1244,2
1439010,19197,1319,2
497520,15522,1262,2
104237,20292,1698,2
256649,17505,1305,2
841206,22246,1682,2
345353,20489,1291,2
154530,18486,1316,2
1968885,17278,1688,2
647774,15563,1265,2
1839175,17311,1325,2
1502925,8639,660,2
255331,20588,1256,2
217095,18093,1148,2
1518492,17653,900,2
1852135,18886,1726,2
520524,20868,1249,2
461584,22558,2040,2
1695608,20936,1607,2
1658699,16822,1957,2
117551,17572,1429,2
242021,18572,1467,2
1991248,15522,1262,2
1901765,18263,1777,2
196389,19561,1643,2
1828452,19765,1414,2
195058,20530,1307,2
884342,11621,686,2
885675,21660,1506,2
1337011,16972,1338,2
423283,21187,1262,2
1191716,21897,1747,2
1681031,16114,1437,2
634474,19418,1351,2
1980523,17931,839,2
1109328,16790,1886,2
2090041,19623,1816,2
860381,6639,744,2
543205,17604,1241,2
756153,22227,1435,2
1327719,20016,1615,2
1681027,18484,1772,2
307084,17520,1178,2
545873,21305,2196,2
1302430,16161,1286,2
1236449,20874,1498,2
672720,18985,1138,2
294921,19378,1729,2
353701,18503,1606,2
657135,21088,1415,2
333343,19614,1387,2
1787551,11070,956,2
116272,20566,1531,2
1431963,18916,1763,2
1153455,19353,1393,2
131876,18366,1595,2
473528,20523,1346,2
1912459,16818,1819,2
254038,18325,1394,2
1853425,19291,1251,2
1683666,19661,1466,2
238807,19884,1381,2
1727869,17571,1343,2
1713237,20324,1160,2
1165425,16347,1579,2
1767050,19876,1342,2
1237753,17817,1390,2
1683668,18960,1537,2
171066,17486,1129,2
725044,21380,1718,2
1847604,16624,1653,2
1350021,7572,773,2
913508,20292,1698,2
254095,20853,1613,2
31994,18869,1312,2
1794675,19407,1468,2
913511,18732,1206,2
1235149,17006,1201,2
17688,18736,1801,2
154595,19628,1928,2
1376649,17607,1243,2
599606,16322,1303,2
1949763,18503,1606,2
652247,17720,1015,2
1431907,17743,1438,2
1544708,17151,1804,2
1376643,10458,745,2
1399307,20084,1194,2
1490462,19458,1586,2
1362007,19525,1705,2
714380,16580,1524,2
27015,20292,1696,2
177221,18461,1137,2
2031799,21003,1424,2
710800,18458,1803,2
701095,20016,1444,2
1123691,18092,1030,2
1461780,19041,1502,2
1020418,21645,1797,2
278036,22635,1451,2
765962,19045,1690,2
1019429,17930,839,2
866580,17169,1886,2
536034,18093,1148,2
942089,8022,704,2
180883,22299,1359,2
191538,18021,1760,2
2072296,15007,1152,2
1173915,19372,1659,2
942085,15290,1126,2
1762242,19286,1839,2
1190482,20946,1811,2
949503,19478,1468,2
237551,20297,1147,2
436515,18718,1892,2
191505,21836,1336,2
352434,19420,1458,2
450819,19940,1734,2
783769,19672,1546,2
880814,16393,721,2
635721,7465,565,2
690569,18599,1708,2
142579,18772,1378,2
31954,19189,1923,2
292339,20829,1380,2
353773,20692,1300,2
43927,21421,1756,2
449821,20322,1279,2
1418908,19489,1616,2
879813,21280,1822,2
549399,19876,1342,2
1232924,16771,1220,2
1961439,18482,1375,2
1960107,21317,1411,2
1634680,19171,1407,2
1350073,16655,1663,2
1207949,17206,1225,2
411231,18022,1760,2
411234,20874,1498,2
2017429,20709,1610,2
1136963,18473,1094,2
1062209,8928,878,2
278088,18078,1443,2
966068,17998,1196,2
879855,19336,1445,2
1206646,19946,1488,2
896394,17115,1185,2
59466,19429,1331,2
1350083,15709,1283,2
739635,20292,1698,2
308304,19445,1335,2
867873,18795,929,2
993678,19034,1349,2
478368,19355,1225,2
1762208,18302,1559,2
1948458,20233,1465,2
1460426,18021,1760,2
901374,18102,1334,2
725019,19808,1267,2
1749238,7742,945,2
1962745,13809,889,2
236229,18772,1378,2
993663,20247,1468,2
753931,15498,1544,2
1218647,22178,1963,2
750083,21323,1537,2
1357618,20751,1076,2
1833168,20530,1307,2
1070531,6787,399,2
1334972,18141,1943,2
683399,19301,1669,2
490230,17607,1243,2
1272175,17505,1305,2
1069549,18715,1177,2
123332,20147,1353,2
1346967,16376,1134,2
848858,20868,1466,2
914682,10783,913,2
36922,20945,1811,2
1435666,17522,1218,2
1458329,15165,1076,2
1675114,17973,1470,2
1549439,18212,1606,2
1895416,20004,1410,2
1207988,18033,1598,2
1985225,17505,1305,2
1171244,18601,1651,2
733520,18303,1557,2
809255,19263,1590,2
410107,21897,1747,2
2071017,17189,1218,2
1461945,16114,1437,2
810212,17764,1257,2
41498,20725,1385,2
1370614,17026,1359,2
1721795,20874,1498,2
2083046,17544,1438,2
1232939,20588,1256,2
665500,15740,1100,2
1256908,20994,1158,2
1082547,16376,1134,2
1538779,16692,941,2
642869,15746,823,2
2084370,19600,1485,2
1822482,18032,1598,2
809231,17649,1299,2
109024,20967,1840,2
1261486,19377,1953,2
593363,16625,1653,2
1446327,17743,1438,2
388559,18824,898,2
150987,7466,836,2
1524136,21610,1283,2
1095836,16973,1204,2
136693,5162,582,2
1998550,21222,1649,2
1488170,19994,1619,2
1845176,18337,1769,2
453253,15634,1221,2
1664490,19866,2188,2
709833,17655,1522,2
454584,20297,1147,2
177160,15725,1295,2
1161861,17091,1421,2
1833122,17485,1248,2
665529,19410,2003,2
491520,20061,1604,2
722802,17788,1330,2
2058029,19494,1656,2
567030,20083,1353,2
2023392,14262,1529,2
628598,18545,1306,2
110075,15515,1026,2
326279,18193,1810,2
479895,19835,879,2
540855,16697,1184,2
2062993,15914,1299,2
150923,18758,1481,2
1034871,15335,1108,2
1473900,20365,1780,2
1489482,19041,1502,2
1161889,17738,1770,2
1622630,20875,1557,2
2048678,16486,1439,2
287831,15912,1295,2
1216041,17839,1066,2
287839,17860,1235,2
2046019,18986,1169,2
1508923,18366,1595,2
1846450,20293,1665,2
901536,16782,1664,2
976932,17673,1855,2
777974,17645,1228,2
749044,18582,1648,2
218421,16039,1378,2
539865,18080,2090,2
1309968,20306,1479,2
1395926,18560,1344,2
1793436,8907,1034,2
275872,17043,1257,2
1687109,17208,1294,2
764663,22130,1376,2
1357680,18497,1138,2
1296115,16374,1321,2
375297,19066,1936,2
1906459,18880,1687,2
823565,17369,1274,2
1266325,16855,1193,2
46326,17718,1458,2
10371,17618,1377,2
492817,15506,1280,2
669018,15960,1253,2
2023353,20351,2128,2
184333,17548,1669,2
1464155,17653,867,2
160360,18197,1742,2
1393316,19701,1672,2
556329,20040,1114,2
658367,18531,1695,2
2092801,19696,1123,2
1099345,15999,1372,2
1841638,11621,686,2
697951,8022,704,2
1201815,19808,1267,2
919500,20292,1698,2
1714626,21497,1775,2
1128455,11620,686,2
1917119,17479,1085,2
1579251,18776,1280,2
683323,21602,1346,2
846280,18810,1400,2
1627434,15178,1807,2
171002,16370,1429,2
1381346,20571,1589,2
2012696,19502,1780,2
921815,15739,1100,2
1918476,19876,1342,2
1567292,17680,1204,2
1280655,18896,1418,2
872585,18654,1005,2
1339814,8506,343,2
521692,17432,1367,2
583967,17355,1369,2
2011396,15818,1673,2
1865610,18554,1642,2
1713322,17646,1307,2
633081,19883,1381,2
1293978,20749,1492,2
185655,19592,1404,2
1241012,20830,1582,2
1526716,15922,1505,2
805707,20751,1076,2
1243677,18871,1720,2
198966,19660,1841,2
441240,8120,637,2
1039702,18974,1860,2
1086053,21183,1651,2
567024,7576,774,2
1942120,22484,1283,2
669058,18042,1448,2
471085,6773,749,2
1266366,17653,900,2
158009,15505,1338,2
1896771,18691,1390,2
973062,17933,1169,2
356121,15275,1022,2
135373,20853,1613,2
1326471,19024,1087,2
1171272,15470,1209,2
2050925,19356,957,2
1997248,19672,1546,2
484387,20716,1314,2
518085,17484,942,2
503822,18842,1486,2
316875,20716,1313,2
173627,19041,1502,2
1296179,18886,1726,2
1803396,6993,346,2
1368389,19077,1348,2
135386,12972,791,2
417570,18102,1349,2
2022009,18503,1606,2
1367089,22272,1770,2
1815356,17649,1299,2
368123,21051,1564,2
1032283,19465,1135,2
1195226,18884,2275,2
1281941,19330,1579,2
986349,18212,1606,2
1611902,19652,1281,2
483053,19361,1582,2
598194,19008,1102,2
1128427,17881,738,2
1882111,19583,1242,2
1755111,16557,1579,2
1814012,19301,1669,2
229149,19420,1498,2
36938,17172,1127,2
1501470,18043,1394,2
174974,18591,2107,2
1653760,17540,1601,2
732210,18586,1434,2
1626169,14385,1383,2
1757776,20296,1147,2
230129,9441,809,2
1645255,18691,1693,2
1453423,19890,1578,2
292402,18451,1009,2
460384,19886,1597,2
255455,16914,952,2
521750,11092,1443,2
1764969,20475,1310,2
1865549,17648,1593,2
429515,19561,1442,2
1403173,19430,1523,2
1166692,16198,1079,2
1505054,22558,2040,2
828311,20480,1588,2
702461,21127,1411,2
303603,17270,1481,2
703792,17067,1423,2
1075446,17409,1743,2
369375,18897,1255,2
624964,16710,1037,2
842645,21054,1344,2
841314,16968,1206,2
1669204,17966,1115,2
1566005,17434,1529,2
1393253,18558,1404,2
1658589,19501,1780,2
1416498,15824,1597,2
1579326,14724,1131,2
896476,20566,1531,2
1839291,20599,1759,2
1013169,15451,1253,2
1865573,16597,1807,2
1180958,17754,1546,2
1049103,18842,1173,2
1545979,18108,1221,2
431836,22484,1283,2
2000782,18201,2270,2
659618,19467,766,2
1725365,19193,1608,2
1670205,19672,1546,2
1582969,17625,1077,2
496306,14995,1304,2
611642,18550,1344,2
1660884,20140,1088,2
459390,17198,903,2
896487,18110,979,2
646317,15007,1152,2
645006,20069,1484,2
519469,20757,1610,2
1926951,20038,1423,2
1700037,21958,1216,2
1178625,16767,1204,2
1740965,18736,1801,2
532442,18541,1778,2
612957,18197,1742,2
1052740,6444,725,2
196239,17934,1169,2
1683573,8264,788,2
382365,18138,1081,2
715722,21537,1523,2
1739976,16866,1124,2
473656,20692,1300,2
242193,19606,1666,2
902702,19715,1561,2
266162,17798,1530,2
1128373,19876,1342,2
395694,12310,1047,2
1027797,17981,1470,2
254180,16953,1459,2
406891,19040,1502,2
1615419,20853,1613,2
84599,17732,1258,2
1142664,20084,1194,2
827020,17028,1560,2
1713332,17956,1795,2
1773028,16198,1079,2
1074159,19600,1485,2
1052726,17409,1743,2
612934,19072,1489,2
1376755,18505,1477,2
280439,16272,1912,2
1314513,17704,1270,2
1555319,19973,1604,2
1039753,18302,1559,2
334793,6072,626,2
1142698,16113,860,2
1785010,19822,1692,2
1900340,15725,1295,2
2054562,18915,1272,2
1155997,18211,1457,2
104177,22475,1525,2
1223248,16750,1108,2
66725,17548,1149,2
830650,18899,1375,2
1075494,16821,1240,2
2042589,14751,1310,2
1502840,16462,1143,2
1900354,19112,1322,2
1841571,17367,1072,2
1211295,17647,1307,2
1302503,7742,945,2
864018,20833,1677,2
1924339,19684,1421,2
1733831,18659,1222,2
1675069,18941,1667,2
1446290,19639,1493,2
1350140,19394,1416,2
1190398,16244,935,2
1822422,19452,2087,2
1675066,18591,1745,2
461649,20297,1147,2
73832,17739,1702,2
180789,18848,1388,2
1109234,19484,1211,2
1659807,18218,1959,2
574204,21021,1484,2
1364785,17046,1038,2
1374136,19525,1705,2
1690685,19810,1527,2
42749,19841,1125,2
1349171,17441,1307,2
1634,18526,1279,2
1792157,17437,1109,2
1556604,19661,1841,2
423379,16052,1387,2
938712,18894,1370,2
1809420,5051,456,2
1303823,16625,1653,2
1320383,20200,1354,2
563574,16130,1454,2
943291,18819,1774,2
576890,8639,660,2
422069,16933,1447,2
166477,17544,1438,2
1834442,20874,1498,2
1573175,10306,844,2
1460583,20776,1310,2
58228,19163,1213,2
552852,15439,1095,2
85826,18047,1237,2
938700,17520,1178,2
1687029,21256,1373,2
1699001,18322,1478,2
752768,18343,800,2
848800,19208,1879,2
96504,21726,1509,2
291118,17581,1346,2
1947014,17042,867,2
42721,19679,1169,2
390831,15317,1191,2
725128,21751,1403,2
664161,19652,1281,2
1318058,20854,1414,2
58238,16597,1807,2
1471218,20977,1432,2
550269,6168,389,2
406813,10998,1219,2
1809489,14724,1131,2
752733,19015,1705,2
2017557,22129,1376,2
782569,19416,1527,2
97824,19444,1457,2
841348,16214,1278,2
782566,19867,2188,2
61892,20708,1313,2
1374143,6597,778,2
1261583,20399,1478,2
800878,19036,1790,2
749107,19214,1591,2
1599761,21726,1273,2
224350,22074,1531,2
1274841,20016,1530,2
142466,20830,1582,2
2085655,14738,1086,2
1659840,16668,945,2
1865581,19029,1730,2
1519657,18775,1280,2
477168,14662,1425,2
1950642,18643,1291,2
406800,17491,1517,2
2028224,17653,867,2
1446235,17548,1149,2
955294,18461,1137,2
912123,20054,1745,2
1417701,18888,1481,2
308426,19652,1759,2
677461,19431,1523,2
1751670,20723,1605,2
709900,19072,1489,2
96515,20874,1498,2
588816,9392,1084,2
1923055,21098,1521,2
2043831,20748,1838,2
611678,20068,1484,2
549257,19463,1191,2
1764981,5928,692,2
1659862,21751,1403,2
1219615,18426,1614,2
240885,17128,1507,2
2061350,20296,1147,2
1896855,19417,1510,2
859626,19041,1502,2
1286459,19747,1470,2
1409020,16914,952,2
413719,16692,941,2
1014712,17491,1517,2
861939,18299,1681,2
1422004,19214,1591,2
1116730,18830,1672,2
811679,10747,1153,2
582578,15505,1338,2
1640365,17788,1330,2
604465,19673,1546,2
1081552,19034,1349,2
710974,22578,1704,2
835640,18760,1298,2
264848,18458,1803,2
1195555,19446,1335,2
238547,17483,1348,2
1563653,21351,1574,2
924388,20136,2109,2
1514680,18358,1687,2
1358600,13178,1251,2
1906760,19557,1304,2
1248154,18587,1447,2
252841,19328,1671,2
389537,17402,1372,2
557591,20278,1359,2
923068,18248,1369,2
1718291,17965,1672,2
213290,17933,1169,2
378875,20279,1232,2
708696,6008,957,2
750190,19265,1366,2
501107,21329,1238,2
1743218,19268,1689,2
1360921,19859,1685,2
1346637,6917,655,2
1411375,17491,1517,2
751494,19419,1498,2
1067283,16932,1447,2
808070,19405,1695,2
